foodid;foodname;energia_laskennallinen;rasva;hiilihydraatti_imeytyvä;hiilihydraatti_erotuksena;proteiini;alkoholi;tuhka;vesi
28988;SIMPUKKAKASTIKE, MAITOPOHJAINEN;570.73000;8.69300;6.41700;7.77800;8.05000;0.00000;1.21800;92.94000
34681;MAAPÄHKINÄLEVITE, SUOLAA JA SOKERIA;2439.68000;48.79700;11.28700;18.75900;22.50000;0.00000;2.73200;7.21000
7515;PAELLA BROILERIA, ÄYRIÄISIÄ;422.69000;2.39000;12.24100;13.49900;7.08000;0.00000;1.28500;81.60000
34478;SEITI, UUNISSA;390.31000;1.16300;0.00000;0.00000;20.43000;0.00000;2.54700;75.86000
29147;JAUHELIHA, KALKKUNAN, PAISTETTU ILMAN RASVAA;808.32000;7.60600;0.00000;0.00000;30.99000;0.00000;2.42300;70.86000
32717;MURO, MAISSIHIUTALE, CORN FLAKES, GLUTEENITON, URTEKRAM, EI LISÄTTYÄ SOKERIA;1567.59000;1.37300;82.81900;84.70500;5.52000;0.00000;1.68200;6.72000
942;KERMALIKÖÖRI, 15-17 TIL% ALKOHOLIA;1249.96000;14.77000;20.91000;20.92800;0.00000;12.00000;0.30200;52.00000
32097;HAMPURILAINEN, KANAHAMPURILAINEN, HESBURGER;1127.75000;15.41700;25.16900;26.12300;8.64000;0.00000;1.43500;48.53000
7312;HIRVENPAISTI, UUNISSA;548.66000;3.50100;0.00000;0.00000;24.66000;0.00000;2.09200;61.08000
32825;OHUKAINEN, TÄYSMAITO;799.22000;9.07800;19.81500;20.26600;6.97000;0.00000;1.19600;78.56000
32959;VAALEA LEIPÄ, ARINALEIPÄ, LEIPÄAITTA, LIDL, OLIIVIÖLJY, VOIMAKASSUOLAINEN;1061.67000;2.78500;47.63900;49.04400;7.63000;0.00000;1.87400;41.36000
3034;MUNAKOISO, PAISTETTU;783.44000;19.29500;2.50000;4.59700;0.40000;0.00000;0.68300;75.02000
29749;KEKSI, LEIVOSKEKSI, KESKIARVO;1587.89000;12.41400;61.96600;64.54800;3.75000;0.00000;1.36700;17.36000
33550;VALKUAISJAUHE, ELINTARVIKETEOLLISUUDEN RAAKA-AINE;1594.83000;0.25000;3.33300;0.81400;89.94000;0.00000;6.00000;3.00000
32732;NUUDELI, TÄYSJYVÄVEHNÄ, KEITETTY, SUOLAA;537.06000;0.92000;23.12400;27.53800;4.76000;0.00000;2.10200;82.85000
7604;NAKKISTROGANOFF;621.20000;11.52400;3.23700;3.86300;5.55000;0.00000;1.95300;72.15000
8051;ATERIASALAATTI, SAVUKALASALAATTI, RAEJUUSTO-HERNE, EI KASTIKETTA;456.12000;3.97300;2.89900;4.02600;14.95000;0.00000;1.86900;75.18000
32001;JÄÄTELÖ, KERMAJÄÄTELÖ, MAUSTETTU, AINO KERMAINEN KARAMELLI;967.58000;10.32800;31.29800;31.50900;3.00000;0.00000;0.81800;54.35000
30175;KAURAPUURO, VESI, OMENA-KANELI, SOKERIA, SUOLATON;190.60000;0.71100;7.70500;8.89800;1.35000;0.00000;0.26200;69.31000
33896;HEDELMÄSOSE, 100 % HEDELMÄÄ, MAKEUTTAMATON;242.59000;0.23300;11.55500;14.68000;0.92000;0.00000;0.59000;83.57000
34534;SIENIPIIRAKKA, SUPPILOVAHVERO, MUROPOHJA;994.95000;16.84100;13.51200;16.65100;7.02000;0.00000;1.08500;59.65000
1170;OMENAPIIRAKKA, PULLAPOHJA, KEVYTMAITO;1012.65000;4.42900;42.79900;44.72600;6.02000;0.00000;0.67500;44.20000
32417;HEDELMÄJUOMA, MANGO, PROVIVA, PROBIOOTTEJA;194.47000;0.14100;10.68000;11.07300;0.29000;0.00000;0.11400;88.38000
32890;KALAKASTIKE, KALAMUHENNOS, MAITOPOHJAINEN, RASVATON MAITO;527.82000;5.94900;3.70600;4.06200;14.22000;0.00000;2.14400;78.12000
29791;SEKALEIPÄ, PORKKANALEIPÄ, VESI;1105.29000;2.68700;49.33500;52.72100;8.14000;0.00000;1.99700;28.98000
35619;TOFU, KOVA/KIINTEÄ, SOIJAVALMISTE;642.79000;8.72000;0.48000;2.78000;17.27000;0.00000;1.40000;69.83000
1378;RIISI, LUONNONRIISI RIISI-VILLIRIISISEOS, KEITETTY, SUOLAA;449.74000;0.86700;21.17600;22.68600;2.36000;0.00000;0.87500;52.27000
324;PARSAKAALI, BROKKOLI;145.69000;0.53000;1.64000;4.47000;3.90000;0.00000;0.90000;90.20000
32069;SALAATTI, PUNAJUURISALAATTI, KEVYT, MAJONEESIKASTIKE, ATRIA;309.50000;4.73400;6.26500;7.53400;1.15000;0.00000;2.22700;84.37000
33181;KALAPUIKKO, KUITUPITOISET KALAPUIKOT, FINDUS, UUNISSA;826.22000;9.19300;15.23100;16.67500;12.75000;0.00000;1.87600;60.55000
34568;LIHAPATA, HIRVIPATA, PORKKANA, SIPULI, HERKKUSIENI;406.33000;2.93000;1.37500;2.75100;14.71000;0.26000;1.85100;78.10000
32798;BROILERPASTA, PASTALAATIKKO, KOKKIKARTANO SNELLMAN, VALMISATERIA;685.25000;7.50500;14.31700;16.84700;8.15000;0.00000;1.81500;55.96000
32452;VÄLIPALAPATUKKA, HEDELMÄINEN MYSLIPATUKKA;1575.36000;6.83200;70.13700;74.26000;5.91000;0.00000;1.37700;11.62000
7177;LIHA-SIENIMUREKE, SIKA-NAUTA, KERMA;866.11000;13.98900;7.94600;9.49300;11.82000;0.00000;1.60100;73.78000
32231;HAUKI, PAISTETTU VOISSA, EI KORPPUJAUHOJA;619.23000;7.38000;0.06800;0.06800;20.29000;0.00000;2.40400;69.85000
34835;TÄYSMEHU, PUOLUKKATÄYSMEHU;212.91000;0.65700;8.85800;8.85800;0.53100;0.00000;0.24400;89.71000
34626;JOGURTTI, MAUSTETTU, RASVAA 2 %, -50% SOKERIA, LUOMU, LAKTOOSITON;295.13000;2.09700;9.09300;9.21500;3.49000;0.00000;0.62300;84.58000
34570;KASVISKASTIKE, PUNAJUURIKASTIKE, TUOREJUUSTO;418.64000;7.13900;5.95000;8.71700;1.88000;0.00000;1.31100;82.87000
35008;MARGARIINI 60 %, RAINBOW/PIRKKA/X-TRA, LAKTOOSITON;2235.30000;60.00000;0.00000;0.00000;0.90000;0.00000;1.60000;37.50000
1524;KEKSI, KAURALASTU, SISÄLTÄÄ VEHNÄÄ;1968.31000;21.35300;62.55500;65.72600;5.14000;0.00000;0.98200;6.79000
4411;KIISSELI, MARJAKEITTO, SOKERITON;125.51000;0.14800;6.04400;6.98500;0.21000;0.00000;0.18300;76.60000
33124;SOIJAJUOMA, RAINBOW, KALSIUMIA JA VITAMIINEJA;187.35000;1.79300;3.22500;4.63800;3.23000;0.00000;0.56700;89.77000
32481;VÄLIPALAJUOMA, MEHUKATTI HEDELMÄVÄLIPALA, HEDELMÄMIX;245.56000;0.34800;12.11500;14.47300;0.62000;0.00000;0.48400;84.30000
31489;JAUHELIHA, BROILERIN, PAISTETTU ILMAN RASVAA, SUOLATON;672.57000;5.53000;0.00000;0.00000;27.53000;0.00000;1.50000;76.67000
7507;OHUKAINEN, KANAMUHENNOSTÄYTE, KEVYTMAITO;559.70000;5.01300;9.82700;10.64000;11.89000;0.00000;1.19900;78.54000
3233;SIPULIKEITTO, JUUSTOKUORRUTETTU;240.73000;4.07500;2.87000;4.14500;1.99000;0.00000;1.56100;90.00000
32767;PIZZA, TONNIKALAPIZZA;864.22000;8.34800;17.92600;19.96200;14.03000;0.00000;1.96900;55.99000
31987;MARJAPIIRAKKA, PULLAPOHJA, GLUTEENITON, VEHNÄTÄRKKELYS JA MAITO;991.91000;4.99500;43.21500;44.76600;3.18000;0.00000;1.13000;45.98000
7538;BROILERI-PASTAKEITTO, PAPUJA, PAPRIKAA, PURJOA, PORKKANAA;254.00000;1.94600;5.45700;6.80600;4.81000;0.00000;0.88600;77.00000
2005;MAITOPERUNA, KEVYTMAITO;474.32000;8.17700;7.83300;9.19400;1.85000;0.00000;1.48000;79.76000
7176;JAUHELIHAKASTIKE, CHILI CON CARNE;680.12000;10.71500;6.07200;10.35100;9.17000;0.00000;2.10200;70.08000
39;MAKEUTUSAINE, ASPARTAAMI, JAUHE;1700.00000;0.00000;97.00000;100.00000;3.00000;0.00000;0.00000;0.00000
5009;BEARNAISEKASTIKE;1703.72000;42.27600;1.14400;2.57300;3.18000;0.86000;0.66900;49.08000
690;JUUSTO, SALAATTIJUUSTO, RASVAA 18 %, LEHMÄNMAITO, SUOLALIEMESSÄ;962.80000;18.00000;1.70000;5.60000;14.00000;0.00000;5.20000;57.20000
34711;KEKSI, LUSIKKALEIPÄ;1742.21000;20.29300;53.57000;56.76300;3.96000;0.00000;0.78200;19.95000
32335;RAPARPERIPIIRAKKA, PIIMÄTAIKINAPOHJA;1238.48000;9.81400;46.58300;46.99600;3.65000;0.00000;0.79100;39.18000
33568;PÄHKINÄ-HEDELMÄ-SEKOITUS;2042.81000;35.51500;23.49200;37.38400;13.98000;0.00000;2.31400;10.81000
31928;MAKSALAATIKKO, LAKTOOSITON JA RUSINATON, TEOLLINEN, VALMISATERIA;645.48000;6.95200;18.16700;24.17700;4.51000;0.00000;1.38700;53.20000
34411;JAUHELIHAPIHVI, NAUDANPAISTI, PAISTETTU ILMAN RASVAA;652.18000;7.32600;5.45300;6.04000;16.79000;0.00000;1.63900;68.43000
33167;KIISSELI, MEHUKEITTO, KARVIAIS-BOYSENMARJAKEITTO+KUITU, SOKERITON, VALIO;39.61000;0.02100;1.44900;2.82500;0.18000;0.00000;0.06300;96.92000
1569;RIISIVELLI, MAITO, RIISI, SUOLAA;266.19000;1.61400;8.49200;9.70200;3.44000;0.00000;1.27100;94.52000
32319;MARJAPIIRAKKA, PULLAPOHJA, TÄYSMAITO, SOKERITON;891.95000;6.30000;30.74800;32.31900;5.95000;0.00000;0.96400;55.18000
35500;PIZZA, KANA-ANANAS-SINIHOMEJUUSTOPIZZA, CHIANSIEMENIÄ, GLUTEENITON;776.43000;11.67700;5.48700;9.95000;13.07000;0.00000;2.18900;64.62000
32976;SEKALEIPÄ, MAALAISVIIPALEET, LEIPÄAITTA, LIDL, VEHNÄ-HIIVALEIPÄJAUHO;1149.40000;3.66300;47.76200;52.13900;9.53000;0.00000;1.73700;36.58000
8504;MUNAKAS, JUUSTOMUNAKAS;936.79000;17.76200;0.24200;0.84400;16.21000;0.00000;2.10700;72.36000
126;JAUHO, KORPPUJAUHO;1533.03000;1.55200;73.62100;80.41500;11.54000;0.00000;0.53800;5.95500
11172;JÄÄTELÖ, KASVIRASVAJÄÄTELÖPUIKKO, SUKLAAKUORRUTE;940.57000;11.46500;25.85500;26.26700;4.66000;0.00000;0.87000;57.01000
463;MEHU, HÖYRYMEHU LAIMENNETTU, SOKERITON;31.89000;0.00000;1.56000;1.55600;0.13000;0.00000;0.00000;98.31000
29065;RUOANVALMISTUSKERMA, RASVAA 15 %;684.43000;15.00000;2.70000;2.70000;2.70000;0.00000;0.66000;78.94000
31840;PAAHTOLEIPÄ, MONIVILJALEIPÄ, FAZER ALKU;1178.83000;6.95200;43.08000;46.93000;9.04000;0.00000;1.94900;35.26000
11557;TÄYSMEHU, SITRUUNATÄYSMEHU, LAIMENTAMATON;90.51000;0.00000;1.60000;6.52700;0.31000;0.00000;0.16100;93.00000
31785;KARJALANPIIRAKKA, PIRKKA;934.91000;6.63000;34.35400;34.89600;5.13000;0.00000;1.41700;52.01000
30342;GRILLIMAKKARA, PAISTETTU ILMAN RASVAA;1067.16000;19.22900;9.29600;7.22800;11.54000;0.00000;2.43300;60.07000
34472;KASSLERPAISTI, KEITETTY, SUOLATON;441.23000;7.68900;0.00000;0.00000;9.22000;0.00000;0.49900;82.59000
32707;JÄÄTELÖ, PEHMYTJÄÄTELÖ, SUKLAAKASTIKE, EI VOHVELIA;685.28000;5.50000;24.06500;24.30300;4.06000;0.00000;1.03300;65.10000
4402;KIISSELI, KARPALOKEITTO;302.80000;0.02200;17.10000;18.38700;0.08000;0.00000;0.06100;65.71000
34634;JOGURTTI, MAUSTAMATON, A+ KREIKKALAINEN, RASVAA 2 %, LAKTOOSITON, D-VIT 0,8 UG;243.36000;2.00100;4.00000;4.00000;5.81000;0.00000;0.68100;87.51000
30335;LENKKIMAKKARA, UUNISSA;1029.24000;17.02100;8.17000;8.35200;10.42000;0.00000;2.48700;69.20000
31628;KEKSI, VOHVELIKEKSI, SUKLAAKUORRUTE, SEMPER, GLUTEENITON;2360.26000;38.02100;49.95700;52.36500;5.23000;0.00000;1.54100;2.84000
32884;KASVISKASTIKE, PUNAJUURIKASTIKE, TÄYSMAITO;266.92000;2.82500;7.07100;9.03800;1.67000;0.00000;1.05900;84.06000
30180;MAKARONILAATIKKO, SOIJA-MAKARONILAATIKKO, KEVYTMAITO;386.61000;2.02100;10.24700;12.54200;7.29000;0.00000;1.43500;77.18000
31778;KALA-RIISIPIIRAKKA, MUROPOHJA;1184.98000;15.43000;24.35100;25.78300;11.25000;0.00000;1.29300;45.79000
32159;PAKASTEKASVISSEKOITUS, KRUUNUSEKOITUS, PARSAKAALI-PORKKANA-KUKKAKAALI;128.46000;0.31500;3.16800;5.93400;2.19000;0.00000;0.86400;90.70000
3250;SIENI-OHRASUURIMOLAATIKKO;252.78000;3.09600;5.71000;6.36600;1.90000;0.00000;1.57300;80.14000
657;JUUSTO, LEIPÄJUUSTO, RASVAA 17-23 %;1159.10000;21.00000;2.50000;2.50000;18.60000;0.00000;1.90000;56.00000
3249;PERUNALAATIKKO, SIENI-PERUNALAATIKKO, MUNAMAITO;351.29000;3.54500;9.28000;10.37000;2.91000;0.00000;2.25700;82.44000
474;TÄYSMEHU, MARJATÄYSMEHU;140.28000;0.21000;6.12000;6.12200;0.70000;0.00000;0.43300;92.54000
11069;VIINI, ALKOHOLITON;82.34000;0.06600;4.50000;4.71100;0.10000;0.00000;0.02000;95.10000
748;SIANPAISTI, VÄHÄRASVAINEN;504.45000;4.10000;0.00000;0.00000;20.75000;0.00000;0.86000;72.50000
33566;SALAATTI, PUNAJUURISALAATTI, FELIX PUNAJUURI TUORESALAATTI;743.74000;12.04100;15.13600;17.13900;1.62000;0.00000;1.35700;67.85000
33897;MARJASOSE, 100 % MARJOJA, MAKEUTTAMATON;218.63000;0.71600;7.84900;10.86400;0.79000;0.00000;0.32800;87.31000
1179;MARJAPIIRAKKA, MUROPOHJA;1005.42000;11.49200;28.27000;30.61900;3.73000;0.00000;0.62700;51.15000
33101;MAKARONI, KEITETTY, SUOLAA, ÖLJYÄ;436.64000;0.82400;19.58800;21.59400;3.84000;0.00000;0.73600;52.17000
34948;MARGARIINI 60 %, KEIJU ALENTAJA;2220.00000;60.00000;0.00000;0.00000;0.00000;0.00000;0.91800;39.08000
4015;HEDELMÄSALAATTI, APPELSIINI, BANAANI, OMENA, VIINIRYPÄLE;213.48000;0.17500;10.65100;13.09000;0.50000;0.00000;0.44200;85.80000
31230;MAJONEESI, KANANMUNATON;2519.43000;67.00800;0.99400;1.54000;0.90000;0.00000;0.85400;29.40000
3322;KASVISKASTIKE, TOMAATTINEN;139.62000;1.65600;2.98800;5.13900;0.84000;0.00000;1.11600;89.11000
33692;(ARC)JOGURTTI, MAUSTETTU, JUOTAVA, VITALINEA PROTEIN, RASVATON;206.95000;0.11600;5.62500;5.91600;6.10000;0.00000;0.90000;86.97000
30275;LEIKKELEMAKKARA, GOUTERMAKKARA, RASVAA 12 %;736.23000;12.00700;7.27300;7.48700;9.85000;0.00000;2.44400;68.19000
32854;MAKSALAATIKKO, TÄYSMAITO;485.80000;3.33000;15.03500;15.96700;5.84000;0.00000;1.23800;74.51000
116;LESE, VEHNÄLESE;1009.96000;4.62000;16.90700;63.12000;14.80000;0.00000;5.96000;11.50000
11694;JOGURTTI, MAUSTETTU HILLOLLA, RASVAA 2 %, VL;364.61000;2.13900;13.00000;13.62400;3.30000;0.00000;0.63700;80.30000
32109;HAMPURILAINEN, VALMISHAMPURILAINEN, BURGERI, ATRIA, PIHVI JA SÄMPYLÄ;1078.13000;9.68800;29.89200;30.29400;11.65000;0.00000;1.47700;47.07000
34625;JOGURTTI, MAUSTETTU, RASVAA 2 %, -30% SOKERIA, LUOMU, LAKTOOSITON;319.20000;2.09700;10.47700;10.67100;3.44000;0.00000;0.61000;83.18000
34905;RIISI-OHRASEOS;1440.76000;1.51500;71.07500;76.54500;8.19000;0.00000;0.75000;13.00000
33103;JOGURTTI, MAUSTETTU, VALIO OLO, RASVAA 2,7 %, EILA, D-VIT 1 UG, PROBIOOTTEJA;429.25000;2.71200;14.02200;17.52200;3.50000;0.00000;0.65600;75.61000
35584;KUUSENKERKKÄ;140.70000;0.50000;0.70000;10.90000;3.10000;0.00000;0.70000;84.80000
35635;PAPU, MUSTA, MUSTAPAPU, KUIVATTU;1330.30000;0.90000;47.75000;63.25000;21.25000;0.00000;3.60000;11.00000
32079;SALAATTI, ITALIANSALAATTI, MAJONEESIKASTIKE, ATRIA;779.25000;15.40400;8.87100;9.96900;2.82000;0.00000;1.21700;70.85000
29805;SEKALEIPÄ, VAALEA, VESI, VEHNÄJAUHO, VEHNÄROUHE;1198.07000;4.47200;49.47100;52.76400;9.47000;0.00000;1.94100;25.97000
33846;PASTEIJA, JUUSTOPUUSTI, VAASAN KOTIUUNIN;1426.02000;19.14100;31.39700;32.82900;10.00000;0.00000;1.32000;30.69000
34529;KAKKU, VADELMARAAKAKAKKU;1697.31000;33.06300;19.21700;25.29900;6.31000;0.00000;1.20900;37.05000
34211;PORSAANFILEE, SISÄFILEE, PAISTETTU;700.89000;7.13600;0.00400;0.07200;25.69000;0.00000;1.36600;63.17000
1567;MANNAPUURO, MAITO, SUOLATON;345.24000;1.60000;12.18800;13.59000;4.29000;0.00000;0.72400;89.60000
3245;SIENIKASTIKE, VESI, RASVASUURUS;231.61000;3.68200;3.82300;3.58600;1.26000;0.00000;2.42800;72.45000
34514;LEHTIKAALI, PAISTETTU;656.06000;13.85500;2.70400;9.85000;2.34000;0.00000;1.93700;76.26000
33148;MURO, VEHNÄLESE PAAHDETTU, KELLOGGS ALL-BRAN PLUS;1371.28000;3.35100;48.15500;74.38900;14.17000;0.00000;4.27800;5.02000
34611;JOGURTTI, MAUSTAMATON, KREIKKALAINEN, RASVAA 7 %, LAKTOOSITON;448.10000;7.00300;2.91700;2.91800;8.07000;0.00000;0.61800;81.40000
34546;SMOOTHIE, MUSTIKKA-KOOKOSMAITO;557.07000;7.37100;10.92100;14.03900;4.70000;0.00000;0.79100;75.03000
11287;KASVIRASVALEVITE 28 %, MINI LÄTTA;1140.23000;28.00000;0.30000;0.30000;2.00000;0.00000;1.62500;68.08000
34942;KASVIRASVALEVITE 75 %, KEIJU RYPSI;2802.08000;75.20000;0.73500;0.40000;0.40000;0.00000;0.90000;23.10000
31544;JAUHO, JAUHOSEOS, VAALEA, LUONTAISESTI GLUTEENITON;1431.79000;0.91000;73.52000;81.47800;4.98000;0.00000;0.72600;11.18000
836;RAPU;274.44000;0.70000;0.00000;0.00000;14.62000;0.00000;1.40000;83.28000
32279;HILLOPIIRAKKA, PIIMÄTAIKINAPOHJA;1457.08000;12.36300;53.55100;53.40900;4.36000;0.00000;0.69100;29.66000
29768;KORPPU, VEHNÄKORPPU, MAITO, TEOLLINEN;1536.19000;6.24000;64.74700;66.93900;10.40000;0.00000;1.51700;14.79000
33415;KALA, LÄMMINSAVUSTETTU, KESKIARVO;740.91000;10.03300;0.00000;0.00000;21.75000;0.00000;2.90000;65.70000
1571;RIISIVELLI, MAITO, RIISIHIUTALE, SUOLAA;253.38000;1.64900;7.67800;8.76800;3.46000;0.00000;1.28300;95.54000
33221;JOGURTTI, MAUSTETTU, RASVAA 1 %, LAKTOOSITON;321.18000;0.94300;12.26700;12.49500;4.33000;0.00000;0.70400;81.52000
33284;JOGURTTI, MAUSTAMATON, RASVATON, LAKTOOSITON, D-VIT 1 UG;168.25000;0.09800;5.00000;5.00000;4.53000;0.00000;0.79900;89.57000
1301;SEKALEIPÄ, SÄMPYLÄ, KEVYTMAITO, SÄMPYLÄJAUHO;939.20000;4.57700;36.54000;40.10900;7.19000;0.00000;1.28800;47.73000
32382;JAUHELIHAKASTIKE, TOMAATTINEN, NAUDANLIHA 17 %, KASTIKEJAUHEESTA;753.62000;11.05100;6.75500;7.16200;13.24000;0.00000;1.69600;66.79000
32450;VÄLIPALAPATUKKA, TÄYSJYVÄVILJAINEN MYSLIPATUKKA;1587.14000;6.88000;70.51100;74.53800;6.21000;0.00000;1.35300;11.02000
32682;SALAATTI, PERUNASALAATTI, MAJONEESIKASTIKE, PIRKKA/SAARIOINEN;1150.06000;25.29700;9.86000;11.84700;1.71000;0.00000;1.13400;61.44000
33311;HOKI, HOKIKALA, PAISTETTU;520.18000;5.67500;0.01300;0.07300;18.24000;0.00000;1.45900;75.29000
34579;NAUDANPAISTI, PAISTETTU ILMAN RASVAA;675.64000;4.10000;0.00000;0.00000;30.82000;0.00000;1.91800;63.16000
7081;LIHAPULLA, SIENI-LIHAPULLA, NAUDANPAISTI, PAISTETTU;777.22000;11.39400;7.74500;8.92100;12.29000;0.00000;1.74200;76.19000
33933;KIISSELI, MEHUKEITTO, PROVIVA, C-VITAMIINIA 35 MG, PROBIOOTTEJA;178.71000;0.09000;9.86700;10.23500;0.14000;0.00000;0.09800;89.44000
30348;RIISI, TUMMA, KEITETTY, SUOLATON;435.47000;0.68600;21.47400;23.05300;2.09000;0.00000;0.29900;52.60000
32862;VERILEIPÄ, VERIKLIMPPI, VERIVANUKAS, VERIPALTTU;544.56000;4.29600;13.96100;17.70100;7.54000;0.00000;1.82800;70.62000
32372;(ARC) KASVIRASVALEVITE 32%, BENECOL KEVYT OLIIVI;1238.23000;32.00000;0.60000;0.64500;2.59000;0.00000;1.05400;63.21000
33068;LIHAHYYTELÖ, KOTITEKOINEN, NAUDANLIHASTA;336.98000;3.26400;0.50000;0.76500;12.10000;0.00000;1.05200;86.47400
33872;ÄIDINMAITO, RINTAMAITO;273.05000;3.49500;7.37800;7.37700;1.07750;0.00000;0.37500;87.67500
34434;KALAKEITTO, LOHIKEITTO, RUOANVALMISTUSKERMA;397.19000;5.98700;4.36900;4.99700;5.44000;0.00000;1.12700;82.74000
32661;ATERIANKORVIKE, SMOOTHIE, JUOMAJAUHE, TUOTEKESKIARVO;1477.96000;6.21700;31.73200;41.63300;37.02000;0.00000;;15.13000
34254;MERILEVÄ, KOMBU, KUIVATTU;786.84000;1.30000;20.10000;54.58000;7.12000;0.00000;26.60000;10.40000
32656;ATERIANKORVIKE, PATUKKA, TUOTEKESKIARVO;1596.07000;11.60900;39.59200;50.27300;23.00000;0.00000;1.85100;12.89000
8502;KANANMUNAN VALKUAINEN, PAISTETTU;435.93000;6.51500;0.42500;0.50100;11.04000;0.00000;1.58700;77.02000
34507;NÄKKILEIPÄ, SIEMENNÄKKILEIPÄ, KANANMUNAA, GLUTEENITON, KOTITEKOINEN;1770.97000;32.35600;11.31200;18.55600;19.15000;0.00000;3.83000;27.76000
11691;MÄTI, KESKIARVO, SUOLATTU;615.17000;6.46000;0.00000;0.00000;19.80000;0.00000;7.30600;66.44000
30166;SALAATTI, SIENISALAATTI, KEVYTKERMA;247.60000;4.07300;2.72500;2.36100;1.80000;0.00000;3.07600;88.69000
32807;PERUNALAATIKKO, JAUHELIHAKIUSAUS, KOKKIKARTANO SNELLMAN, VALMISATERIA;490.57000;5.90700;10.92700;13.17800;4.01000;0.00000;1.92700;71.75000
1015;MARJAPIIRAKKA, RUKIINEN, MARJASURVOS, RUISKUORI;733.64000;1.65000;34.99000;38.87600;1.97000;0.00000;0.89600;54.03000
31779;KAALIPIIRAKKA, VOITAIKINAPOHJA;949.98000;16.02500;16.89400;17.60700;2.99000;0.00000;1.38500;62.22000
34645;JOGURTTI, MAUSTETTU, RASVATON, VL;268.19000;0.12400;11.35400;11.55500;3.91000;0.00000;0.73800;83.67000
32078;MURO, SUKLAAMURO, WEETOS CHOCO, WEETABIX;1558.20000;4.78100;69.78100;74.87600;8.88000;0.00000;3.21300;9.48000
34457;KALAKEITTO, LOHIKEITTO, KALALIEMI;258.74000;2.78900;3.58400;4.35700;5.26000;0.00000;1.17300;86.76000
1218;PORKKANAPIIRAKKA, VOITAIKINA;1155.86000;19.57000;19.62900;21.34100;4.92000;0.00000;2.10300;51.71000
11203;HUNAJAMELONI, KUORITTU;154.89000;0.14000;7.80000;6.60000;0.63000;0.00000;0.50000;92.20000
30211;KAURAVALMISTE, VAIHTOEHTO KERMALLE, RASVAA 15 %;690.05000;15.01900;6.11600;6.95000;1.33000;0.00000;0.42300;76.28000
30188;VERIOHUKAINEN, TEOLLINEN;676.32000;6.44800;16.20600;18.72600;8.52000;0.00000;2.06700;64.36000
31794;TÄYTEKAKKU, KINUSKIKAKKU, FRÖDINGE, PAKASTE;1124.87000;13.55500;32.08300;32.55200;4.37000;0.00000;0.65700;42.54000
32639;ATERIANKORVIKE, PIRTELÖ, JUOMAJAUHE JA VESI, ALLEVO;192.99000;0.90100;5.12900;6.13900;3.79000;0.00000;0.40200;88.77000
7622;PYTTIPANNU, LENKKIMAKKARA, EI MUNAA;675.99000;9.95600;10.99200;12.58100;4.77000;0.00000;2.24800;78.87000
34907;RIISI-RUISSEOS;1430.13000;2.64400;65.54500;75.99000;8.43000;0.00000;1.29000;11.65000
31559;KUIVAKAKKU, BANAANIKAKKU;1428.88000;19.14700;36.87200;38.24200;4.76000;0.00000;1.14700;36.60000
456;MARMELADI, MARJOISTA;824.45000;0.10000;46.60000;47.50000;0.68000;0.00000;0.25000;51.47000
34881;MYSLI, HEDELMÄ-PÄHKINÄMYSLI;1571.75000;11.40900;53.41000;64.41900;9.12000;0.00000;2.00200;15.19000
1281;MANNAPUURO, MAITO, KAAKAOJAUHE, SOKERI, SUOLATON;394.69000;1.94700;13.90200;15.83200;4.48000;0.00000;0.86400;86.31000
1247;MUNAKASTIKE, KEVYTMAITO, RASVA-JAUHOSUURUS;520.92000;7.93200;7.88700;8.89800;5.28000;0.00000;1.16500;88.07000
29753;KEKSI, PIKKULEIPÄ;1904.49000;25.78800;50.41700;51.27800;4.88000;0.00000;1.10700;15.66000
32212;PERUNALAATIKKO, KALA-PERUNALAATIKKO, SEITI, KEVYTMAITO;338.20000;1.82600;7.78200;8.21200;7.70000;0.00000;1.64900;80.60000
33014;PIZZA, SPECIAL KINKKU-BOLOGNESE, SAARIOINEN;981.60000;9.74800;26.30100;27.87500;9.32000;0.00000;1.77900;44.50000
29130;VOILEIPÄ, LÄMMIN OOPPERALEIPÄ, JAUHELIHAPIHVI, KANANMUNA;1066.84000;17.44300;10.99800;11.53700;13.53000;0.00000;1.72100;62.47000
11063;LUUMU, KIVETÖN, KUIVATTU;851.49000;0.85000;37.60000;46.20000;4.19000;0.00000;1.30000;47.46000
531;RUOKAÖLJY TEOLLISUUSKÄYTTÖÖN, 70 % RYPSIÖLJYÄ, 30 % PALMUÖLJYÄ;3700.00000;100.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
33147;RAHKA, MAUSTETTU, DANONINO, RASVAA 2,9 %, D-VITAMIINIA 1,25 UG;462.70000;2.93800;13.69200;14.88400;6.47000;0.00000;0.68600;75.01000
34394;TÄYTETTY LEIPÄ, MONIVILJAPATONKI, TOMAATTI, PAPRIKA, JUUSTO, SALAATTI, SIPULI;709.56000;6.26500;19.91600;24.00400;6.39000;0.00000;1.43000;62.64000
34439;LIHAPULLA, HIRVENLIHA, UUNISSA;688.98000;6.31700;6.97300;8.31900;19.14000;0.00000;1.92500;65.16000
31615;KEKSI, KAURAKEKSI, JYVÄSHYVÄ LUONNONHYVÄT, RYPSIÖLJY;2046.72000;25.06100;56.00600;59.28400;7.75000;0.00000;1.91300;5.66000
